Throughput: 39.22
[2025-04-14 17:15:59.245] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2133.568 mW,
[2025-04-14 17:16:08.849] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:09.236] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:09.620] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:10.007] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2415.360 mW,
[2025-04-14 17:16:10.385] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2254.336 mW,
[2025-04-14 17:16:10.774] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:11.158] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2133.568 mW,
[2025-04-14 17:16:11.542] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:11.924] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:16:12.317] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 3571.392 mW, VDD_SOC: 2536.128 mW,
[2025-04-14 17:16:12.688] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2415.360 mW,
[2025-04-14 17:16:13.074] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2254.336 mW,
[2025-04-14 17:16:13.457] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2214.080 mW,
[2025-04-14 17:16:13.842] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2173.824 mW,
