Throughput: 47.13
[2025-06-16 23:04:11.635] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:11.984] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:12.333] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:12.683] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:13.031] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:13.378] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:13.725] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:14.075] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:14.422] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:14.772] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:15.122] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:15.469] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:15.820] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:16.169] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:16.515] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:16.865] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:17.212] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:17.561] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:17.911] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:18.257] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:18.604] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:18.955] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:19.304] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:19.652] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:20.003] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:20.350] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:20.700] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:21.047] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:21.394] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:21.742] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:22.090] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:22.436] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:22.784] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:23.134] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:23.481] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:23.830] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:24.179] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:24.527] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:24.874] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:25.222] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:25.570] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:25.918] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:04:26.266] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 2016.000 mW,
