Throughput: 26.82
[2025-06-16 22:56:20.615] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:20.965] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:21.318] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:21.671] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:22.023] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:22.380] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:22.733] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:56:23.086] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:23.439] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:23.792] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:24.143] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:24.494] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:24.848] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:25.199] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:25.552] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:25.903] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:26.257] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:26.612] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:26.965] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:27.318] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:27.669] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:28.021] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:28.373] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:28.725] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:29.076] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:29.428] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:29.782] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:30.133] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:30.484] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:30.835] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:31.188] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:31.540] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:31.891] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:32.243] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:56:32.599] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1975.680 mW,
