Throughput: 35.64
[2025-04-12 17:15:04.045] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:04.418] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:04.792] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:05.166] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:05.540] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:05.913] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:06.287] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:06.660] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:07.038] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:07.411] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:07.784] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:08.157] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:08.528] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:08.900] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:09.273] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:09.645] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:10.019] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:10.399] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:10.774] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:11.146] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:11.524] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:11.897] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:12.273] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:12.646] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:13.018] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:13.391] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:13.764] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:14.137] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:14.509] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:14.882] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:15.253] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:15.626] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:16.001] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:16.376] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:16.748] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:17.118] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:17.491] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:17.863] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:18.238] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:15:18.615] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
