Throughput: 57.12
[2025-04-12 18:12:45.373] VDD_IN: 10909.376 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:52.183] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:52.562] VDD_IN: 10748.352 mW, VDD_CPU_GPU_CV: 4815.360 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:52.935] VDD_IN: 10748.352 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:53.315] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:53.691] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:54.068] VDD_IN: 10869.120 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:54.445] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:54.820] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:55.199] VDD_IN: 10869.120 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:55.579] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:55.953] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:56.332] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:56.706] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:57.083] VDD_IN: 10972.416 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2170.368 mW,
[2025-04-12 18:12:57.458] VDD_IN: 10909.376 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2130.176 mW,
[2025-04-12 18:12:57.842] VDD_IN: 10869.120 mW, VDD_CPU_GPU_CV: 4935.744 mW, VDD_SOC: 2130.176 mW,
[2025-04-12 18:12:58.221] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4855.488 mW, VDD_SOC: 2093.312 mW,
[2025-04-12 18:12:58.596] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2093.312 mW,
[2025-04-12 18:12:58.971] VDD_IN: 10828.864 mW, VDD_CPU_GPU_CV: 4895.616 mW, VDD_SOC: 2089.984 mW,
[2025-04-12 18:12:59.345] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2093.312 mW,
[2025-04-12 18:12:59.714] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:13:00.087] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 1972.544 mW,
