Throughput: 172.25
[2025-06-16 22:38:08.413] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:08.765] VDD_IN: 6612.480 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:09.115] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:09.469] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:09.819] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:10.173] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:10.521] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:10.867] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:11.213] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:11.567] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:11.919] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:12.267] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:12.620] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:12.973] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:13.322] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:13.671] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:14.022] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:14.374] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:14.724] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:15.075] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:15.426] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:15.777] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:16.125] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:16.473] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:16.819] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:17.168] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:17.521] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:17.869] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:18.217] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:18.568] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:18.915] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:19.268] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:19.617] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:19.965] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:20.315] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:20.661] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:21.008] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:38:21.360] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:21.715] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:22.066] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:22.418] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:38:22.772] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1814.400 mW,
