engine_name,device,cpu,gpu,target,throughput,actual_throughput,vdd_in,vdd_cpu_gpu_cv,vdd_soc,run_gpu_freq,run_cpu0_freq,run_cpu4_freq,label
resnet50_Opset17,DLA0,576000,306000000,30.0,30.0,49.91,7299.35,2316.48,1809.86,306000000.0,1984000.0,1984000.0,App 1
resnet50_Opset17,DLA0,576000,306000000,30.0,30.02,47.8,7299.35,2316.48,1809.86,306000000.0,1984000.0,1984000.0,App 2
yolov3-tiny-416-bs1,DLA0,576000,306000000,30.0,30.01,38.22,7299.35,2316.48,1809.86,306000000.0,1984000.0,1984000.0,App 3
yolov3-tiny-416-bs1,DLA0,576000,306000000,30.0,30.0,37.5,7299.35,2316.48,1809.86,306000000.0,1984000.0,1984000.0,App 4
