Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,102.13,resnet50_Opset17,7578.092,2321.429,1854.72,295545.6,90535.744,72334.08
gpu,918000000,113.41,resnet50_Opset17,8788.194,3425.595,1887.903,342739.584,133598.208,73628.224
