Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,52.81,efficientnet_b5,7479.36,2297.611,1816.416,299174.4,91904.448,72656.64
gpu,918000000,67.06,efficientnet_b5,8957.476,3610.066,1886.871,349341.568,140792.576,73587.968
