Throughput: 55.71
[2025-04-14 16:16:31.121] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:31.493] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:31.864] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.240] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.613] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.985] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:33.362] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:33.734] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:34.111] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:34.490] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:34.869] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.243] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.617] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.995] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:36.370] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:36.744] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:37.118] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:37.493] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:37.867] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.243] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.616] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.993] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:39.369] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:39.749] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:40.121] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:40.493] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:40.867] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.245] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.625] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.999] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:42.372] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:42.748] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:43.125] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:43.503] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:43.881] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:44.257] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:44.626] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:45.001] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:45.373] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:45.747] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1932.288 mW,
