Throughput: 47.83
[2025-06-16 21:22:40.960] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:41.315] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:41.669] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:42.025] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:42.381] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:42.738] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:43.091] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:43.450] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:43.806] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:44.162] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:44.518] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:44.876] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:45.233] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:45.584] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:45.939] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:46.296] VDD_IN: 6894.720 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:46.652] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:47.009] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:47.362] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:22:47.717] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
