Throughput: 37.04
[2025-04-12 17:11:58.378] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:11:58.760] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:11:59.140] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:11:59.518] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:11:59.904] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:00.281] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:00.665] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:01.045] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:01.426] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:01.812] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:02.193] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 17:12:02.580] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:02.966] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:03.343] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:03.725] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:04.107] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:12:04.489] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
