Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,43.44,efficientvit_b3,8220.24,2765.498,1935.283,328809.6,110619.904,77411.328
gpu,918000000,56.13,efficientvit_b3,10047.485,4376.01,2014.864,391851.904,170664.384,78579.712
