Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,95.04,resnet50_Opset17,7628.751,2497.936,1814.4,297521.28,97419.52,70761.6
gpu,918000000,111.28,resnet50_Opset17,8952.315,3747.131,1830.1,349140.288,146138.112,71373.888
