Throughput: 40.16
[2025-04-19 17:44:56.974] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:57.355] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:57.740] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.120] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.500] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.877] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:59.256] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:59.635] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.018] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.400] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.785] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:01.161] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:01.542] VDD_IN: 8789.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:01.925] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:02.303] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:02.685] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.066] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.447] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.827] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:04.208] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:04.587] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:04.967] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:05.347] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:05.728] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.102] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.497] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.879] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:07.258] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:07.642] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.024] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.402] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.786] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:09.166] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:09.544] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:09.926] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:10.304] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:10.687] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.065] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.445] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.829] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
