Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,34.97,super_resolution_bsd500-bs1,8329.698,2598.692,2023.729,324858.24,101348.992,78925.44
gpu,918000000,43.79,super_resolution_bsd500-bs1,10121.803,4063.376,2207.27,394750.336,158471.68,86083.52
