Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,56.60,yolov3-tiny-416-bs1,7170.594,2059.412,1803.789,272482.56,78257.664,68544.0
gpu,918000000,58.52,yolov3-tiny-416-bs1,8183.926,3013.484,1812.997,319173.12,117525.888,70706.88
