Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,50.75,efficientnet_b5,7957.152,2689.101,1921.248,318286.08,107564.032,76849.92
gpu,918000000,67.20,efficientnet_b5,9793.278,4383.626,1922.224,391731.136,175345.024,76888.96
