Throughput: 85.39
[2025-06-16 21:09:38.544] VDD_IN: 6572.160 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:38.895] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:39.248] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:39.603] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:39.958] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:40.315] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:40.665] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:41.022] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:41.372] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:41.728] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:42.084] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:42.436] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:42.788] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:43.143] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:43.499] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:43.854] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:44.208] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:44.564] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:44.918] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:45.271] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:45.626] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:45.979] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:46.331] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:46.687] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:47.039] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:47.389] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:47.740] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:48.089] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:48.444] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:48.797] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:49.155] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:49.507] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:49.861] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:50.213] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:50.567] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:50.920] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:51.274] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:51.625] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:51.981] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 21:09:52.337] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:52.689] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:09:53.042] VDD_IN: 6531.840 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1693.440 mW,
