Throughput: 221.18
[2025-06-16 22:06:54.220] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-06-16 22:06:54.566] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:54.915] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:55.262] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:55.612] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:55.957] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:56.307] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:56.653] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:57.000] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:57.348] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:57.693] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:58.045] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:58.389] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:58.734] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:59.081] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:59.426] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:06:59.773] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:00.121] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:00.464] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:00.811] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:01.160] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:01.506] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:01.853] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:02.199] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:02.543] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:02.888] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:03.237] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:03.582] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:03.932] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:04.278] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:04.625] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:04.975] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:05.322] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:05.669] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:06.017] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 22:07:06.364] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1811.520 mW,
