Throughput: 59.99
[2025-04-14 17:17:34.094] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:34.478] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 17:17:34.860] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:35.244] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:35.622] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:36.002] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:36.385] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:17:36.765] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:37.149] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:37.532] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:17:37.913] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:38.295] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:17:38.679] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:39.063] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:39.449] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:39.825] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:40.206] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:40.586] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:40.970] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:41.353] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:17:41.736] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:17:42.117] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
