Throughput: 96.88
[2025-04-12 17:36:46.785] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:47.166] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:47.546] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:47.924] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:48.306] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:48.694] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:49.077] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:49.462] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:49.848] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:50.235] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:50.621] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:51.009] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:51.388] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:51.769] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:52.150] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:52.535] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:52.914] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:53.291] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:53.668] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:54.046] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:54.433] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:54.816] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:36:55.200] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:55.588] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:55.970] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:36:56.348] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
