Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,87.97,resnet50_Opset17,7548.111,2257.433,1854.72,294376.32,88039.872,72334.08
dla0,918000000,93.30,resnet50_Opset17,8662.976,3259.783,1892.032,329193.088,123871.744,71897.216
