Throughput: 36.29
[2025-04-18 16:12:02.660] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:03.040] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:03.420] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:03.796] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:12:04.172] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:04.549] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:04.926] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:05.301] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:05.676] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:06.052] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:06.426] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:06.804] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:07.183] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:07.561] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:07.935] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:08.311] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:08.689] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:09.065] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:09.443] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:09.817] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:10.195] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:10.572] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:10.947] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:11.324] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:11.698] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:12.072] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:12.449] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:12.829] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:13.207] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:13.580] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:13.956] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:14.338] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:14.715] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:15.094] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:12:15.472] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
