Throughput: 42.88
[2025-04-14 16:03:42.757] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 2858.176 mW,
[2025-04-14 16:03:43.131] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 3300.992 mW,
[2025-04-14 16:03:43.502] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 3456.512 mW,
[2025-04-14 16:03:43.873] VDD_IN: 10748.352 mW, VDD_CPU_GPU_CV: 2889.216 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:44.243] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:44.610] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:44.978] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:45.351] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:45.723] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3542.528 mW,
[2025-04-14 16:03:46.091] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3502.272 mW,
[2025-04-14 16:03:46.461] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 2652.672 mW, VDD_SOC: 3421.760 mW,
[2025-04-14 16:03:46.830] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:47.205] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:47.575] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:47.946] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:48.318] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:48.687] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:49.060] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 3462.016 mW,
[2025-04-14 16:03:49.432] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3536.896 mW,
