Throughput: 21.74
[2025-04-14 16:08:29.049] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:35.880] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 16:08:36.256] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:36.633] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:37.011] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:37.388] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:37.771] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:38.147] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:38.526] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:38.910] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 16:08:39.294] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:39.673] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:40.053] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:40.434] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:40.812] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:41.190] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:41.573] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:41.955] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:42.330] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:42.709] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:43.085] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:43.460] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 16:08:43.842] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2016.000 mW,
