Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,39.69,super_resolution_bsd500-bs1,8367.951,2778.842,1974.795,326350.08,108374.848,77017.024
gpu,918000000,44.83,super_resolution_bsd500-bs1,9823.496,4130.097,2013.832,383116.352,161073.792,78539.456
