Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,58.04,yolov3-tiny-416-bs1,7601.328,2470.712,1808.352,304053.12,98828.48,72334.08
gpu,918000000,61.82,yolov3-tiny-416-bs1,8842.827,3649.773,1824.882,353713.088,145990.912,72995.264
