Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,43.59,efficientvit_b3,8753.712,3061.733,2009.858,350148.48,122469.312,80394.304
gpu,918000000,57.12,efficientvit_b3,10777.101,4854.485,2089.47,431084.032,194179.392,83578.816
