Throughput: 51.23
[2025-04-14 16:19:41.270] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:41.654] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:42.043] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:42.430] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1851.776 mW,
[2025-04-14 16:19:42.816] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:43.204] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:43.586] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:43.977] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:44.366] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:44.751] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.139] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.529] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.914] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:46.305] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:46.691] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.083] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.462] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.848] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:48.237] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:48.624] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:49.009] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1851.776 mW,
[2025-04-14 16:19:49.394] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:49.779] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.164] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.553] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.939] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:51.323] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:51.709] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:52.092] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1851.776 mW,
[2025-04-14 16:19:52.480] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:52.861] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:53.244] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:53.626] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.012] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.396] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.780] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.162] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.549] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.938] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
