Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,38.01,super_resolution_bsd500-bs1,7825.104,2218.106,1975.68,313004.16,88724.224,79027.2
dla0,918000000,41.08,super_resolution_bsd500-bs1,8707.215,3081.387,1971.512,339581.376,120174.08,76888.96
