Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,81.69,resnet50_Opset17,7782.794,2221.305,1944.665,303528.96,86630.912,75841.92
dla0,918000000,84.52,resnet50_Opset17,8739.918,3123.027,1966.653,349596.736,124921.088,78666.112
