Throughput: 39.55
[2025-04-14 16:19:43.587] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:43.976] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:44.365] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:44.750] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.140] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.530] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:45.916] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:46.305] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:46.691] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.078] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.467] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:47.848] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:48.239] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:48.624] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:49.010] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:49.395] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:49.779] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.165] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.549] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:50.940] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:51.324] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:51.709] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:52.092] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1851.776 mW,
[2025-04-14 16:19:52.481] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:52.863] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:53.245] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:53.625] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.012] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.397] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:54.779] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.163] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.551] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:55.936] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 16:19:56.328] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1851.776 mW,
[2025-04-14 16:19:56.712] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1854.720 mW,
[2025-04-14 16:19:57.098] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 16:19:57.480] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1774.080 mW,
[2025-04-14 16:19:57.864] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 16:19:58.245] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1774.080 mW,
