Throughput: 50.49
[2025-06-16 23:01:31.071] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:31.427] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:31.784] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:32.140] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:32.499] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:32.857] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:33.210] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:33.567] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:33.924] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:34.289] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:34.643] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:34.996] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:35.352] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:35.712] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:36.067] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:36.423] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:36.781] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:37.136] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:37.490] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:37.848] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:38.201] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:38.562] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:38.918] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:39.276] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:39.631] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:39.985] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:40.343] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:40.696] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:41.055] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:41.411] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:41.771] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:42.136] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:42.492] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 23:01:42.845] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:43.199] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:01:43.555] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1854.720 mW,
