Throughput: 42.27
[2025-04-14 16:03:44.166] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2849.088 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.092] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.462] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:53.834] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:54.208] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:54.579] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:54.952] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:55.326] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:55.702] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:56.079] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2808.960 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:56.450] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 2768.832 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:56.819] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:03:57.188] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 2808.960 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 16:03:57.556] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 2532.096 mW, VDD_SOC: 3502.272 mW,
[2025-04-14 16:03:57.924] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 2250.752 mW, VDD_SOC: 3421.760 mW,
[2025-04-14 16:03:58.292] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 2130.176 mW, VDD_SOC: 3019.200 mW,
[2025-04-14 16:03:58.666] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 2459.520 mW,
