engine_name,device,cpu,gpu,target,throughput,actual_throughput,vdd_in,vdd_cpu_gpu_cv,vdd_soc,run_gpu_freq,run_cpu0_freq,run_cpu4_freq,label
resnet50_Opset17,DLA0,1036800,816000000,30.0,30.02,68.0,8503.24,3218.34,1885.39,816000000.0,1036800.0,1036800.0,App 1
resnet50_Opset17,GPU,1036800,816000000,60.0,60.0,94.6,8503.24,3218.34,1885.39,816000000.0,1036800.0,1036800.0,App 2
yolov3-tiny-416-bs1,DLA0,1036800,816000000,30.0,30.0,48.28,8503.24,3218.34,1885.39,816000000.0,1036800.0,1036800.0,App 3
yolov3-tiny-416-bs1,GPU,1036800,816000000,60.0,59.99,65.04,8503.24,3218.34,1885.39,816000000.0,1036800.0,1036800.0,App 4
