Throughput: 73.39
[2025-06-16 20:38:25.215] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1532.160 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:35.458] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:35.811] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:36.163] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:36.514] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:36.864] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:37.217] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:37.572] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:37.923] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:38.274] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:38.627] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:38.980] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:39.334] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:39.686] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1653.120 mW,
[2025-06-16 20:38:40.036] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1653.120 mW,
