Throughput: 102.10
[2025-04-19 17:41:46.716] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:47.097] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:47.480] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:47.864] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:48.248] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:48.630] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:49.015] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:49.399] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:49.780] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:50.163] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:50.548] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:50.932] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:51.320] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:51.702] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:41:52.090] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1895.040 mW,
