Throughput: 80.66
[2025-06-16 23:14:32.703] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:33.057] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:33.415] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:33.770] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:34.124] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:34.478] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:34.828] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:35.183] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:35.536] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:35.890] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:36.246] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:36.599] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:36.953] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:37.306] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:37.660] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:38.015] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:38.370] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:38.725] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:39.075] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:39.428] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:39.784] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:40.137] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:40.492] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:40.846] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:41.202] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:41.555] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:41.907] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:42.260] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:42.614] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:42.967] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:43.322] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:43.676] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:44.030] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:44.385] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:44.736] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:45.088] VDD_IN: 6491.520 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:45.441] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:45.793] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:46.145] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:46.498] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:46.852] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:14:47.205] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1529.728 mW, VDD_SOC: 1733.760 mW,
