Throughput: 25.25
[2025-06-16 22:25:07.010] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:07.361] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:07.717] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:08.069] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:08.422] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:08.773] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:09.125] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:09.476] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:09.828] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:10.178] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:10.528] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:10.880] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:11.235] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:11.586] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:11.940] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:12.292] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:12.647] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:12.999] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:13.349] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:25:13.700] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:14.052] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:25:14.403] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1207.680 mW, VDD_SOC: 1975.680 mW,
