Throughput: 64.64
[2025-06-16 20:43:40.505] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:40.852] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:41.199] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:41.546] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:41.893] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:42.239] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:42.585] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:42.931] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:43.278] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:43.626] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:43.973] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:44.320] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:44.667] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:45.016] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:45.364] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:45.710] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:46.056] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:46.403] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:46.749] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:47.096] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:47.443] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:47.787] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:48.137] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:48.484] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:48.831] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:49.179] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:49.527] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:43:49.874] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1693.440 mW,
