Throughput: 83.70
[2025-04-14 16:16:29.801] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:16:30.175] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:16:30.548] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:16:30.924] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:31.296] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:31.669] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.041] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.417] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:32.793] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:33.171] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:33.545] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:33.921] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:34.293] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:34.668] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.041] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.419] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:35.794] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:36.169] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:36.545] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:36.922] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:37.298] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:37.676] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.051] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.423] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:38.801] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:39.179] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:39.553] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:39.933] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:40.308] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:40.679] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.055] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.432] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:41.802] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:42.176] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:42.549] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:42.925] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:43.301] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:43.674] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:44.051] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:16:44.431] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1972.544 mW,
