Throughput: 31.65
[2025-04-18 16:15:16.438] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:16.823] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:17.209] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:17.591] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:17.978] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:18.363] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:18.743] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:19.126] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:19.510] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:19.891] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:20.272] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:20.657] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:21.039] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:21.423] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:21.809] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:22.194] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:22.580] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:22.960] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:23.345] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:23.728] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:24.112] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:24.496] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:24.874] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:25.265] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:15:25.651] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:26.033] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:26.413] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:26.795] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:27.176] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:27.559] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:27.943] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:28.326] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:28.706] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:15:29.090] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:15:29.474] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:29.859] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:30.239] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:30.620] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:15:31.005] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1854.720 mW,
