Throughput: 47.91
[2025-04-18 17:06:11.377] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:06:11.761] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:12.144] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:12.528] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:12.911] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:13.295] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:13.687] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:14.072] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:14.458] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:14.840] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:15.217] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:15.595] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:15.982] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:16.369] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:16.756] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:17.145] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:17.526] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:17.917] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:18.304] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:18.686] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:19.075] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:19.463] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:06:19.846] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:20.232] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:20.615] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:20.999] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:21.390] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:21.777] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:22.164] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:22.546] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:22.938] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:23.320] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:23.711] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:24.098] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:24.490] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:24.878] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:25.266] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:25.649] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1811.520 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:06:26.037] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1895.040 mW,
