Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,52.86,efficientnet_b5,7802.437,2542.321,1854.72,304295.04,99150.528,72334.08
gpu,918000000,66.54,efficientnet_b5,9442.613,4016.973,1911.644,368261.888,156661.952,74554.112
