Throughput: 45.50
[2025-04-12 18:50:08.202] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:50:18.913] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:19.293] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:50:19.671] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:20.050] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:20.428] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:20.812] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:21.191] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:50:21.569] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:21.952] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:50:22.333] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:50:22.712] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:50:23.090] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1854.720 mW,
