Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,37.04,super_resolution_bsd500-bs1,8342.105,2840.697,1940.529,325342.08,110787.2,75680.64
gpu,918000000,43.23,super_resolution_bsd500-bs1,10250.184,4529.448,2014.813,410007.36,181177.92,80592.512
