Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,35.25,yolo11n,7477.238,2295.651,1813.339,284135.04,87234.752,68906.88
gpu,918000000,38.40,yolo11n,8600.427,3377.245,1847.965,344017.088,135089.792,73918.592
