Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,55.37,yolov3-tiny-416-bs1,7280.345,1972.544,1855.754,283933.44,76929.216,72374.4
dla0,918000000,57.13,yolov3-tiny-416-bs1,8150.843,2778.696,1883.668,317882.88,108369.152,73463.04
