Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,83.73,resnet50_Opset17,7807.606,2182.082,2013.932,304496.64,85101.184,78543.36
dla0,918000000,84.19,resnet50_Opset17,8725.002,3113.987,1968.592,349000.064,124559.488,78743.68
