Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,38.78,efficientvit_b3,8271.648,2818.997,1933.344,330865.92,112759.872,77333.76
gpu,918000000,53.73,efficientvit_b3,10836.367,4998.7,2079.061,422618.304,194949.312,81083.392
