Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,53.39,yolov3-tiny-416-bs1,7129.403,2142.858,1768.911,278046.72,83571.456,68987.52
gpu,918000000,56.80,yolov3-tiny-416-bs1,8254.228,3211.238,1772.564,321914.88,125238.272,69129.984
