Throughput: 84.52
[2025-04-19 17:44:57.840] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.215] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.590] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:58.968] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:59.350] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:44:59.735] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.115] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.495] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:00.874] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:01.256] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:01.642] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:02.019] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:02.405] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:02.787] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.167] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.547] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:03.927] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:04.305] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:04.690] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:05.071] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:05.454] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:05.835] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.217] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.599] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:06.984] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:07.367] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:07.750] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.131] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.509] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:08.890] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:09.266] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:09.648] VDD_IN: 8789.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:10.022] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:10.404] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:10.785] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.163] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.543] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:11.921] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:45:12.293] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:45:12.670] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1814.400 mW,
