Throughput: 45.35
[2025-06-16 21:07:04.384] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:04.741] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:05.097] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:05.450] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:05.802] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:06.155] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:06.511] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:06.866] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:07.225] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:07.579] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:07.937] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:08.292] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:08.646] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:07:08.999] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
