Throughput: 32.75
[2025-04-18 17:07:47.184] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 2056.320 mW,
[2025-04-18 17:07:47.573] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:47.960] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:48.350] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:48.736] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.115] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.498] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.879] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:50.268] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:50.651] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.041] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.428] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.811] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.198] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.581] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.965] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:53.348] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:53.729] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.114] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.497] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.884] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:55.266] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:55.648] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.030] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.418] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.805] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:57.189] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:57.574] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:57.962] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:58.347] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:58.733] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.117] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.503] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.885] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:00.266] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:00.651] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
