Throughput: 36.69
[2025-04-18 17:12:38.243] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 17:12:47.072] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:47.452] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:47.839] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:48.220] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:48.606] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:48.985] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:49.366] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:49.751] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:50.135] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:50.523] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 17:12:50.909] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:51.296] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:51.681] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:52.063] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:52.441] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:52.827] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 17:12:53.209] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2012.800 mW,
