Throughput: 93.53
[2025-06-16 21:40:51.967] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:52.320] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:52.673] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:53.024] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:53.380] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:53.737] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:54.090] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:54.444] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:54.799] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:55.154] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:55.505] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:55.860] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:56.215] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:56.570] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:56.924] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:57.276] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:57.631] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:57.988] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:58.341] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:58.698] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:59.054] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:59.409] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:40:59.764] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:41:00.118] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
