Throughput: 36.73
[2025-04-12 18:06:31.780] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:32.169] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:32.552] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:32.942] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:33.328] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:33.719] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:34.107] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:34.501] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:34.888] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:35.272] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:35.657] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:36.047] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:36.435] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:36.823] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.210] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.600] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.986] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:38.374] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:38.762] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:39.153] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:39.541] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:39.933] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:40.320] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:40.709] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:41.099] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:41.492] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:41.880] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:42.267] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:42.655] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:43.037] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:43.422] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:43.806] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:44.197] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:44.581] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:44.969] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:06:45.353] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:06:45.737] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 18:06:46.123] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 18:06:46.513] VDD_IN: 6894.720 mW, VDD_CPU_GPU_CV: 1851.776 mW, VDD_SOC: 1733.760 mW,
