Throughput: 55.00
[2025-04-14 16:53:00.166] VDD_IN: 11937.024 mW, VDD_CPU_GPU_CV: 4126.592 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:00.536] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:00.906] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:01.280] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:01.654] VDD_IN: 11937.024 mW, VDD_CPU_GPU_CV: 4086.528 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:02.024] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:02.391] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:02.765] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:03.142] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:03.513] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:03.886] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:04.261] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:04.631] VDD_IN: 11896.832 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:05.007] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:05.378] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:05.751] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:06.119] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:06.490] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:06.862] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:07.235] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:07.606] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3966.336 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:07.976] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:08.350] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:08.724] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:09.096] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:09.470] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4046.464 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:09.843] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:10.218] VDD_IN: 11896.832 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:10.589] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:10.963] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:11.336] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3966.336 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:11.709] VDD_IN: 11896.832 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:12.081] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3966.336 mW, VDD_SOC: 3496.704 mW,
[2025-04-14 16:53:12.454] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:12.829] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3966.336 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:13.203] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3966.336 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:13.573] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:13.947] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:14.319] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 16:53:14.691] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 4006.400 mW, VDD_SOC: 3536.896 mW,
