Throughput: 50.75
[2025-04-18 16:10:28.461] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:28.842] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:29.225] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:29.608] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:29.991] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:30.367] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:30.744] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:31.127] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:31.509] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:31.889] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:32.270] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:32.649] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:33.028] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:33.403] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:33.781] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:34.161] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:34.544] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:34.920] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:35.295] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:35.678] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:36.053] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:36.428] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:36.812] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:37.191] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:37.569] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:37.950] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:38.328] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:38.706] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:39.087] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:39.468] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:39.846] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:40.226] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:40.601] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:40.984] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:41.362] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:41.742] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:42.117] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:42.500] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 16:10:42.877] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 16:10:43.255] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1895.040 mW,
