Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,37.12,super_resolution_bsd500-bs1,7765.218,2198.597,1945.698,302843.52,85745.28,75882.24
dla0,918000000,40.16,super_resolution_bsd500-bs1,8747.418,3118.899,1972.544,349896.704,124755.968,78901.76
