Throughput: 95.19
[2025-06-16 21:56:27.975] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:28.328] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:28.682] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:29.037] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:29.392] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:29.746] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:30.103] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:30.459] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:30.812] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:31.166] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:31.520] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:31.872] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:32.222] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 21:56:32.575] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1693.440 mW,
