Throughput: 40.74
[2025-04-14 16:21:16.623] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:21:17.006] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:21:17.388] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:17.771] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:18.151] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:18.531] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:18.912] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:19.292] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:19.671] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:20.052] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:20.433] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:21:20.813] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:21.195] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:21.578] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:21.961] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:22.345] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:22.728] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:23.109] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:23.492] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:23.873] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:24.256] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:24.640] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:25.017] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:25.402] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:25.785] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:26.165] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:26.549] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:26.931] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:27.312] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:27.690] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:28.073] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:28.455] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:28.840] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:21:29.218] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1972.544 mW,
