Throughput: 32.98
[2025-04-18 14:28:15.988] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:21.672] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:22.050] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:22.431] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:22.811] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:23.187] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:23.564] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:23.945] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:24.328] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:24.706] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:25.078] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:25.459] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:25.841] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:26.220] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:26.598] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:26.978] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:27.357] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:27.742] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:28.118] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:28.494] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:28.874] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:29.252] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:29.633] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:28:30.014] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:28:30.396] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
